baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PLBD1	220.629851681101	0.173695696924344	0.243147314580074	0.714364035746494	0.47500210466735	0.843186403699035
PLBD1-AS1	58.9988814165251	-0.47936481128385	0.257126783973643	-1.86431302050971	0.0622777593913376	0.402049230421821
GUCY2C	8.42542223888283	-0.327944021028463	0.719848951707419	-0.455573381402597	0.6486967881	0.908675462328902
AC010168.1	8.98572146977745	0.382505249636672	0.63308315968019	0.60419432074279	0.545714456321724	0.875597588398964
AC010168.2	334.49167196015	0.184255784189389	0.237171595639816	0.776888074190856	0.437224807903173	0.823789126009045
HIST4H4	612.645342342783	0.131924355039145	0.15939922889822	0.827634838330248	0.407877332126994	0.807926560296771
H2AFJ	502.312250193178	-0.291765911825113	0.159169062984339	-1.83305666537612	0.0667941446348062	0.410397938286431
WBP11	529.486533747444	0.131787128606312	0.142651516517226	0.923839660620771	0.355569802504262	0.77305389147584
C12orf60	17.0964405031111	-0.370734279674963	0.521373788552061	-0.711071956080783	0.47703964719143	0.843898472759994
ERP27	17.7723484533553	0.808083376007763	0.511866611497595	1.5786991334393	0.114405083691085	0.518573485749392
ARHGDIB	722.542001422736	0.772396224545666	0.386405144078788	1.99892842106722	0.0456160991210024	0.348625396696167
RERG	106.149513694542	-0.951137387787995	0.512248636067265	-1.85678852185972	0.0633412473703091	0.403818175879473
PTPRO	12.2972843985733	1.33876832416476	0.737326426314515	1.81570641765346	0.0694154190853971	0.417845966861003
EPS8	1210.23301562786	0.616081802943519	0.311000987662527	1.98096413639702	0.0475952956165692	0.355183833546563
STRAP	468.101826752025	0.0277663092052492	0.144818858015383	0.191731308931464	0.847952679967046	0.968015178924531
DERA	195.929456097803	0.0963720522269892	0.157462162447009	0.612033079752868	0.540515871546285	0.873901080156688
MGST1	298.928913550998	-0.841630752937471	0.310441318233015	-2.71107840195985	0.00670647666374756	0.139431609382729
AC007552.1	8.50444754303172	-0.37148711270603	0.750594597734664	-0.494923776199827	0.620653926712303	0.901400202321309
LMO3	4.79398803845529	-3.73851121324563	1.16905590211308	-3.19788917406621	0.0013843747274249	0.0631571927772772
AC007552.2	7.35727062410268	-0.595400137041954	0.93080772531594	-0.639659642747228	0.52239389808154	0.864255690222747
PLEKHA5	1311.80998289181	-0.635234408846335	0.235702814630811	-2.69506501159659	0.00703748986299165	0.142118198066526
AC092828.1	370.757619158806	-0.794597315035007	0.262405350661502	-3.02812923986456	0.00246072824398262	0.0835202295702355
RN7SL67P	18.1110017324672	-0.788776406143456	0.585004539622013	-1.3483252739425	0.177553786624358	0.613543343936394
AEBP2	479.011710188957	-0.067307423488924	0.124063054468266	-0.542525925847976	0.587456252359643	0.890946501275605
AC091805.1	6.475582821364	-1.03129085490671	0.792223461485709	-1.30176762623599	0.192995833788715	0.631114208077316
AC024901.1	8.36123584125186	0.315745065809501	0.634179385049503	0.497879737583797	0.618568809730066	0.900734648554496
PDE3A	5.5948067323016	-0.471114917696384	1.21627110787171	-0.387343672514564	0.698501798028924	0.924810791626054
SLCO1B3	21.5911510409094	-1.3181915653515	0.684684685917619	-1.92525346698072	0.0541976560538728	0.37898001070001
PYROXD1	178.661077750584	0.107523718850569	0.179352889165364	0.599509265509694	0.548833333251416	0.875710077485824
RECQL	233.194049026175	0.228746688958439	0.197271918918717	1.1595501793273	0.246231995123282	0.691677735771333
GOLT1B	111.763839508127	0.367506794782353	0.229429630636542	1.60182794943584	0.109193660701648	0.509080995290242
GYS2	4.36411397456463	-1.24886247773892	0.973511922579046	-1.28284250944807	0.199547257736647	0.638888246483666
LDHB	1252.95509296714	-0.35914951031077	0.193394974661438	-1.8570777805344	0.0633000889040343	0.403818175879473
ABCC9	13.5712485259598	-1.56143464947499	1.02203619751556	-1.52776844232195	0.126570040118595	0.538040550959352
CMAS	296.414418573297	0.096276232454993	0.215900970752564	0.44592774233207	0.655649441892209	0.910417650439052
ST8SIA1	107.226923106505	0.351944696924571	0.339224456867032	1.03749800405023	0.299503825431922	0.736086991685849
AC087318.1	18.5481597035885	-0.243950391299728	0.569884804023644	-0.428069654739568	0.668600408899937	0.914482166838585
C2CD5	770.856042677507	-0.115820956202097	0.154053342376129	-0.751823715186354	0.452157078376317	0.831167614333945
AC053513.1	15.1208130910944	-0.598675419551678	0.376774815404619	-1.58894754923776	0.112072234853093	0.513214115307667
ETNK1	782.320813695621	-0.0199623323262405	0.162339172737965	-0.122966823038221	0.90213336991897	0.97963100356747
AC087241.4	8.83213039779785	-0.296890000887365	0.763487868599071	-0.388860141854161	0.697379608345796	0.924810791626054
AC084816.1	393.666698784138	-0.969787563290947	0.377014568918447	-2.57228140035279	0.0101030735879762	0.169736103681891
RPS27P22	17.898888810346	-0.755976947500113	0.539783195175954	-1.40051960538284	0.161357776661448	0.591224817566979
AC084819.1	41.3325904063294	-0.91566742003713	0.477743248288053	-1.91665172311349	0.0552821922887092	0.381112752679015
AC087258.1	54.7385227479011	-1.03794093062822	0.470813095036787	-2.20457107410557	0.0274842074193544	0.278012379986531
SOX5	183.665669788104	-0.075368020971248	0.422555993786085	-0.178362210167589	0.858438525309414	0.969447821634357
AC069208.1	104.394163881457	-0.0247738203943632	0.323925970138002	-0.076479883301141	0.939037317894555	0.986562385625032
BCAT1	245.246487585062	0.56471473346242	0.436840495407813	1.29272523815639	0.196106105621473	0.635381696454163
AC026310.3	13.4282575488278	-0.0329947631014854	0.912980219830879	-0.0361396253552979	0.971171026487383	0.99320481783294
LRMP	160.504806677118	1.17968183830894	0.578447501281928	2.03939309219002	0.0414108112884093	0.335947033019709
CENPUP2	32.3228852969487	-0.910947562319588	0.517601629761528	-1.75993951707471	0.078418062165457	0.441826966755726
AC023510.1	19.0051103408911	-1.0088469035668	0.499840946223579	-2.01833585501325	0.0435562949354061	0.342747283156161
AC023510.2	10.8599136960879	-0.0458684103851099	0.609611963888496	-0.0752419786720257	0.940022184846093	0.98683063070041
CASC1	644.723882135675	0.0273382004137811	0.273335950721043	0.100016848649673	0.920330949228393	0.983753182826093
ETFRF1	58.579075416902	-0.21656641987599	0.248599295025648	-0.871146556765767	0.383674136247239	0.79212752002602
KRAS	467.069270176333	0.0834138664989465	0.167641763127468	0.49757211414868	0.618785662689478	0.900818582781007
AC087239.1	117.788140929156	0.0651976287445212	0.341536658527632	0.190894965786656	0.848607884368459	0.968015178924531
LMNTD1	365.081446963759	-0.172660993799781	0.346045052794598	-0.498955244137725	0.617810914121896	0.900410563505333
AC092451.2	15.6896151133384	-0.0615090327447569	0.586006443953842	-0.104963065473734	0.91640511626206	0.983187801335458
AC022367.1	81.4677942045905	-0.468719285268723	0.341789451020042	-1.37136849563341	0.170260113218345	0.601861854158986
RASSF8-AS1	51.1691887440135	-0.852726147469695	0.32805312368739	-2.59935384209991	0.00933994428524979	0.16355425357939
RASSF8	117.900273164121	-0.555271374364391	0.346884153925004	-1.60074009746908	0.109434496127704	0.509084494450733
BHLHE41	292.957553964013	-1.18164335891663	0.330715649424999	-3.57298894373792	0.00035292966785473	0.0309493226631986
SSPN	50.9648667093087	-1.00352662500291	0.32703479956779	-3.06856220294959	0.00215091544986257	0.077436392162225
AC022509.3	15.6333933391928	-1.19182935298598	0.747147647122809	-1.5951724636698	0.110673674638243	0.510555421867575
ITPR2	654.004534429255	0.546259102422104	0.396306108647317	1.37837669039877	0.168087016323046	0.599584850723725
INTS13	125.995597739555	0.023370570558395	0.148583466138761	0.157289173322753	0.875016952491379	0.972228630011024
FGFR1OP2	234.033003359329	0.223131139765893	0.198994735397791	1.1212916729674	0.262163728879534	0.705313637592884
TM7SF3	399.946203155936	0.0702559682547204	0.174739256694556	0.402061732341735	0.687638594933181	0.920924115403441
MED21	164.280471039548	-0.105396818011503	0.162938446596418	-0.646850514492506	0.517728695567398	0.862790122305943
AC092747.4	46.2752472602242	0.174728088100027	0.22175005903519	0.787950582111449	0.430725612444874	0.820563239870678
AC092747.2	23.5450532266005	0.0566385030678477	0.506302188712591	0.111866992342787	0.91092886858138	0.981667092775717
STK38L	317.73055905145	0.264863342009502	0.276065461877482	0.959422233437692	0.33734607894652	0.762682211454586
ARNTL2	473.696732053132	0.696278795903572	0.313951309872835	2.21779229456184	0.026568997753735	0.273511986698885
SMCO2	10.4904981882375	0.972184199900982	0.808569538821767	1.20235076047712	0.229227657969995	0.672676258031737
PPFIBP1	320.652822882585	-0.523510171153318	0.26278475092957	-1.99216343148323	0.0463531290960069	0.351737532133572
MRPS35	187.296820735737	0.181923943255523	0.217680035296859	0.835740140373579	0.403301108216987	0.804306670786625
KLHL42	234.829244299965	-0.0849908813726433	0.244685482491155	-0.347347462167951	0.72833029809262	0.933975042207245
PTHLH	10.4661670494888	1.07536850904415	0.526793268571498	2.04134823506803	0.0412162258221443	0.335182545270014
CCDC91	329.955999348062	0.143705768201922	0.159163429756783	0.902881826695481	0.366588616777233	0.779947383513009
AC022364.1	51.1309665285756	0.069787218621354	0.313072690843396	0.22291059125391	0.823605093145299	0.961689731796645
AC022079.2	5.56349292919931	-0.968866973552089	0.79138115166174	-1.2242735014824	0.220849069685257	0.662467378577342
AC022079.1	4.33541128004271	-0.0358746472488409	0.604488855375098	-0.0593470779979557	0.952675664347726	0.988482411252198
FAR2	254.917374435244	0.713394345315784	0.221296365976973	3.2237056499609	0.00126543399726381	0.0613381155644823
AC009318.1	73.5378108456701	-0.663975771853899	0.244987722696571	-2.71024100532688	0.00672343345896215	0.139526721790635
AC009318.3	11.027692689043	-1.23463694368641	0.485603045785019	-2.54248187774546	0.0110068308851167	0.175739416136371
AC009318.2	11.4503561355401	-0.418125443558214	0.444835302478527	-0.93995562229101	0.347240324368969	0.767343219902592
ERGIC2	297.098150566001	0.17356093758653	0.120102320802405	1.44510894066799	0.148427288059849	0.571617530930419
OVCH1-AS1	5.25060584049145	0.844599437915161	0.948059072130063	0.89087216476664	0.372997754784228	0.784171959396268
OVCH1	7.97167226175368	-0.332550185443729	0.778181571617108	-0.427342663425798	0.66912976262696	0.914626073314981
TMTC1	291.249025556512	-0.303138206980438	0.39498678255638	-0.767464179480914	0.442805582716621	0.82638324226857
IPO8	477.23822665851	-0.157224184760446	0.12165339072078	-1.29239459606439	0.196220527187803	0.635558980904215
CAPRIN2	266.943973963076	0.00299260552639058	0.22698148888286	0.0131843593991711	0.989480707948955	0.997958804996518
AC010198.1	4.48343159779648	-2.17465992332032	1.48887235152123	-1.46060870906656	0.144122854871472	0.564508949461801
TSPAN11	187.492126556657	-1.35400605800821	0.784389754046659	-1.72619039326165	0.0843131657709603	0.456824876713631
AC008013.1	22.4796749879532	-1.70643669919091	0.535544840429302	-3.18635634286572	0.00144077019855446	0.0645961076313427
DDX11-AS1	14.7302172213964	-1.50369371021594	0.510849789610123	-2.94351439659699	0.00324508729823887	0.0968669303846484
DDX11	527.744840394464	-0.110170224073533	0.328706316426041	-0.335163088045866	0.737502064729551	0.93703258725955
AC024940.1	13.1700373544436	0.337067949813438	0.755112974975569	0.446380821127254	0.655322184213092	0.910417650439052
FAM60A	579.549340251061	0.00398643372022754	0.166386199681112	0.0239589204385204	0.980885376033607	0.995985383865399
FLJ13224	30.6614449441155	-0.185886301411008	0.532517503031481	-0.349070782373924	0.727036170849259	0.933975042207245
DENND5B	77.1234796715175	0.703868647213932	0.364648679655387	1.93026517435666	0.0535739897721001	0.376487997347621
ETFBKMT	80.922048667964	-0.138565248166188	0.296747837893631	-0.466946108688606	0.640538435392834	0.906491194961646
AMN1	50.3905466464491	-0.403565638704855	0.347519956766237	-1.16127327610229	0.245530783728837	0.69017431784986
STMN1P1	5.25195789777567	-1.4179071194669	1.07260264033333	-1.32193140884518	0.186190992337135	0.625055489882158
AC023157.3	165.475640123707	-0.30781291608283	0.480500962391275	-0.640608323760601	0.521777190189052	0.864250223894197
LINC02422	5.32640735271364	1.94968616350218	0.963266587598844	2.02403590927223	0.042966457118912	0.341684913228271
KIAA1551	1495.86510962841	0.835647458507488	0.263308660529283	3.17364213097941	0.00150539176117821	0.0654644792753516
AC016957.2	43.4016945018623	0.398618695593951	0.374640412163411	1.06400346212539	0.287327131166453	0.727099634904533
BICD1	215.641081490267	-0.467351994277493	0.28147268600473	-1.66038133543672	0.0968377625174367	0.485416515537249
AC026356.1	8.25860275686929	-0.292974700643836	0.625213179347317	-0.468599687789184	0.639355800502839	0.906491194961646
AC026356.2	7.3869490240147	-0.446148405342826	0.957412116407496	-0.465994108176646	0.641219717864276	0.906597790558794
FGD4	668.604885231176	-0.716824428722678	0.373271220833198	-1.92038493383609	0.0548092951771881	0.380189930873588
DNM1L	474.610375439701	0.127497917969369	0.120916451021735	1.05442987196549	0.291686151864475	0.729846875160393
AC084824.1	14.0692559339154	-0.487159243326813	0.382936838399251	-1.2721660453542	0.203314129029199	0.643389933898482
YARS2	115.140490032979	-0.242678975315802	0.201039409549706	-1.20712140897828	0.227385391099333	0.670401843384572
AC084824.3	6.13019536115847	-0.16635306139704	0.804685338325957	-0.206730573397939	0.836220279023204	0.965608746643966
PKP2	543.129749176452	-0.624884388291474	0.248956721988425	-2.51001211495919	0.0120727019646531	0.183441313078818
AC087588.2	9.08012275121458	-0.504820178131185	0.802495962701344	-0.629062576753496	0.529308089399301	0.868377292025881
SYT10	5.03222328418874	3.53828826021744	1.15978104396509	3.05082435915717	0.00228214032802413	0.079788444165454
ALG10	70.3342671227941	0.0478826581916137	0.264081982690042	0.181317398876903	0.856118450043313	0.968751158912296
ALG10B	84.1734816293898	-0.464334575803968	0.238297278436291	-1.94855173693521	0.0513489805815712	0.369375032035388
CPNE8	128.271727844545	0.220379471630715	0.245479587820273	0.897750699304844	0.369318473573194	0.781967989487487
KIF21A	3185.67378980084	-0.423453167867452	0.272857703195412	-1.55191941773471	0.120681506104714	0.528849274521079
ABCD2	79.4789737045528	-0.117453017661765	0.357637153875912	-0.328413914462917	0.742598723687503	0.938553091906298
SLC2A13	233.812811182277	-0.185065573462974	0.217855057278861	-0.84948945310039	0.395608996475634	0.799987380721297
AC079630.1	9.00086828260256	-0.522422456519474	0.59999113283406	-0.870716962185441	0.383908714564617	0.792321492687067
LRRK2	319.160397929419	0.869196325433407	0.505704566652474	1.71878282845472	0.0856539233764448	0.459396114025449
MUC19	10.7612432547964	-0.0823058726513977	0.857450828511237	-0.0959890292418315	0.923529285723966	0.98423719508192
CNTN1	4.42819150827077	-1.17081574886024	1.21852079420608	-0.960850035901997	0.336627576044017	0.762682211454586
GXYLT1	157.169423388503	-0.0712132461117761	0.222066286776733	-0.320684634959356	0.748449392343562	0.940129525986337
YAF2	222.793373927162	-0.21582855905075	0.213156657164538	-1.0125349211315	0.311282358441909	0.746077901968022
PPHLN1	448.826596427529	0.218134727506172	0.11887634797232	1.83497164260937	0.0665098912436101	0.409356000463815
ZCRB1	178.860450311756	-0.161027380148976	0.139906027567426	-1.1509681387485	0.249745343467174	0.694608172230289
AC079684.1	9.8727220141258	0.425138412759826	0.450677658762013	0.943331457626851	0.345511390226547	0.766624497834662
PRICKLE1	18.7107393084649	-0.497047152212549	0.573787793078438	-0.866256058787577	0.386349757389512	0.79359375257696
PUS7L	222.079981451712	0.0985334229676501	0.194425753409841	0.506792033666168	0.612300746529614	0.89790784620512
IRAK4	262.448362051494	0.578474650458946	0.169396139696486	3.41492227329042	0.000638002147559455	0.0426034039109931
TWF1	494.716315607	0.23591173470768	0.167642637200346	1.40722991863786	0.15935922263989	0.588188470461055
TMEM117	69.4548460175123	0.248623380357277	0.238955637613625	1.0404583161971	0.298127020448375	0.735349530463503
NELL2	463.264669336828	-0.86173297197379	0.4811451528238	-1.79100416353849	0.0732926268691835	0.428037297680951
PLEKHA8P1	20.8572652268256	-0.557581778381989	0.374105086489617	-1.49044158584961	0.136108164930016	0.554295213774444
ANO6	548.243525673926	-0.0544144058787648	0.18416169884089	-0.295470807563396	0.767634249569619	0.946606099942575
AC008124.1	213.229820162338	-0.800803247100573	0.250189932602018	-3.20078125755134	0.00137055535502328	0.0628626303359445
ARID2	933.831342286724	0.0156894585425883	0.143008263387366	0.109710153602036	0.912639247619499	0.982247070960141
AC009464.1	7.31297480211756	-0.168489326299822	0.818302707696221	-0.205900976148756	0.836868262930429	0.965608746643966
RN7SL246P	10.5270896455071	0.679356540318385	0.724019944108726	0.93831191508775	0.348084138271684	0.767364983295406
SCAF11	1566.68593575156	0.235033132420295	0.110386908013267	2.1291757931298	0.0332397188688315	0.30255119715393
SLC38A1	1027.09343522744	0.208781511741726	0.350565530673744	0.595556303953997	0.551471674944533	0.877038821411681
AC025031.3	5.55138475650146	0.592018302994683	0.795654511340147	0.744064533735285	0.456837434402506	0.834072777572948
SLC38A2	2537.05727638791	-0.210769360262724	0.382324216073788	-0.551284358671244	0.581438759059418	0.888422856907589
AC008014.1	91.2133220123971	-0.233498609964341	0.219799728198856	-1.06232437991503	0.288088450216423	0.727675896166944
AC025031.4	35.7919446040161	-0.502862087826092	0.299345157172642	-1.67987380379124	0.0929818716374669	0.476588968026417
AC025031.5	32.9696236002158	-0.735672929925764	0.421203232014314	-1.74659849215203	0.0807070089549719	0.448104725700504
AC008035.1	35.8861023996436	-0.333503118437731	0.436485537800553	-0.764064532626327	0.444828786899049	0.827886418839374
OR7A19P	26.1523473822085	-0.904766979703737	0.436895875537432	-2.07089842308712	0.038368289577439	0.322705948668881
SLC38A4	15.6689725667537	0.886824231845013	0.528049898029875	1.67943263535076	0.0930677573893713	0.476588968026417
AMIGO2	63.9155478291822	-0.424373151415752	0.277449489416066	-1.52955102677936	0.126127899459398	0.537307807539316
PCED1B	83.4690705887454	0.844309373961435	0.466166867194868	1.81117413822655	0.0701139001446239	0.419208885263184
PCED1B-AS1	57.9848056003279	1.07758884688399	0.700926709694807	1.53737734912853	0.124200929883129	0.53444606134989
RPAP3	247.102930804654	0.326434554688619	0.177059980254919	1.8436382643816	0.0652358756225411	0.406408837725015
AC004241.3	8.77832815572073	0.14149837801558	0.580161107755237	0.243894973523935	0.80731216219817	0.957095959992644
AC004241.1	46.5771138445862	-0.155988877548585	0.389991963498151	-0.399979723041972	0.689171451636273	0.921501418360377
ENDOU	12.8042052904344	0.116982430024956	0.809700439820762	0.144476184366223	0.885124461257457	0.975590773686869
AC004241.5	14.2667438184619	-0.0637001061180692	0.808868983941694	-0.0787520691022823	0.937229828893541	0.986384268797348
AC004241.2	5.44214964759911	1.04680917614041	0.967397075399613	1.08208842342013	0.279213239296088	0.719486482279434
RAPGEF3	518.621703014202	0.398025480182454	0.458971619054141	0.867211530426902	0.385826119715012	0.7935897989111
SLC48A1	173.619472511747	-0.467898993727168	0.262616967214942	-1.78167846003724	0.0748016814524658	0.431544217609993
AC004241.4	7.08086489712301	-0.501473445935669	0.926276611197075	-0.541386276921739	0.588241364008677	0.891025361512122
HDAC7	2974.09860040229	0.109217300346206	0.180848033796579	0.603917543660199	0.545898464331292	0.875597588398964
AC004466.1	8.1919219657767	0.140281951948466	0.632762826858613	0.221697523928363	0.824549357772986	0.961796432696536
AC004466.2	39.8405530257339	0.00761286080427374	0.418930631224115	0.0181721274045513	0.98550153807339	0.996466784672259
LINC02354	11.4332075899615	0.237962957777015	0.73819442031865	0.32235810949952	0.747181415524492	0.939659256211281
VDR	466.327875052691	0.234692541391288	0.40876060558381	0.574156457802703	0.56586193125729	0.881023510239081
AC121338.2	17.4501299020826	-0.64019871396297	0.413681346091457	-1.54756485882599	0.121727097578105	0.530390399297344
TMEM106C	133.029930828345	0.311517560468788	0.242402131337486	1.28512715111022	0.198747855107287	0.638241946776543
SENP1	210.098151669795	0.151248096617461	0.134963918636991	1.12065578819084	0.262434408247762	0.705313637592884
AC004801.2	7.97407530456109	-0.10110805224239	0.566881709411329	-0.17835828985801	0.858441603903671	0.969447821634357
PFKM	292.470093070382	-0.247597288731669	0.19992478588405	-1.23845218909109	0.215548439545312	0.657641741969305
ASB8	270.825311923945	-0.102419219493163	0.138435366865869	-0.739834204307037	0.459400601773774	0.83548542868055
CCDC184	62.7333333973778	0.205513169931422	0.382227971361956	0.537671717742521	0.590803708052698	0.891254058634156
AC024257.3	48.2894566296605	-0.0158198761992072	0.349787785886899	-0.0452270686327579	0.963926318672049	0.992052143374749
ZNF641	339.805151744631	0.199666416694138	0.24929104301805	0.800936986250572	0.423168126657857	0.818480953526273
C12orf54	7.49130690429799	-0.429303162176681	0.657820042743609	-0.652614901160751	0.514004576578847	0.860952890550536
KANSL2	278.905937861345	-0.0427926830642505	0.163548468446996	-0.261651383657678	0.793590225174322	0.954061027489029
SNORA2A	4.6403351995076	-0.282018179893653	0.743602293437237	-0.379259427226951	0.704495225376275	0.925964593942613
SNORA2B	4.40021392814156	-0.392314200181133	0.97633982420098	-0.40182136430028	0.68781549790421	0.920948918540953
CCNT1	545.1883518378	0.231174544976971	0.145272080319344	1.59132122613507	0.111537302237867	0.512585627013226
ADCY6	854.811184338795	-0.214511873210648	0.214673928748418	-0.999245108436248	0.317675969069875	0.750467852717796
CACNB3	384.562904882127	-0.452033190553493	0.267264950485652	-1.6913298572525	0.0907738206346135	0.47143958453367
DDX23	1071.69712770029	0.379181645062587	0.124298819812613	3.05056512712046	0.00228411137136648	0.079788444165454
RND1	183.840413793926	1.66813625630298	0.6781587006804	2.45980218882295	0.0139013612164642	0.197164869562903
CCDC65	640.316204263548	0.0521117649633446	0.292046500329147	0.178436532896688	0.858380160548774	0.969447821634357
FKBP11	195.643183502278	0.355176966954083	0.247956385977459	1.43241709849074	0.152024488022589	0.577901645001816
ARF3	1341.03233492021	0.138616531798366	0.165123356140334	0.8394725921181	0.401204163091164	0.803006678194163
WNT10B	18.0462979165798	0.470221229811161	0.601350976229362	0.781941409257501	0.434249007653062	0.822057187487137
DDN	12.4881473905137	-0.866672964252887	1.0246518835936	-0.845821862165854	0.397652127522394	0.80116330596283
PRKAG1	286.301546617814	-0.0300332195516272	0.16113367001579	-0.186386988819185	0.852141295068656	0.968526838953379
KMT2D	5105.80405544133	-0.0611362642016396	0.163573995945013	-0.373752954119866	0.708588124028742	0.927210734253495
RHEBL1	69.6444544395886	0.277118597867035	0.37245119065712	0.744040037509644	0.456852253560396	0.834072777572948
DHH	4.83205485627327	-0.116944312022807	1.06447242272904	-0.109861288583683	0.912519383885226	0.982247070960141
LMBR1L	547.265700550653	-0.0301434574567608	0.190705905726128	-0.158062527439763	0.874407528132759	0.972191713894871
AC011603.2	22.6954490087918	0.116919703335851	0.37592614671727	0.311017747386923	0.755787129809797	0.94267220470735
TUBA1B	1690.05272691693	0.247958740379837	0.230667573837456	1.07496140985367	0.282392005981953	0.722862002041439
TUBA1A	3367.84868964898	-0.0781353670643428	0.311098724371021	-0.251159393926532	0.801690877429281	0.956078258337609
TUBA1C	548.087839805629	-0.190194131595099	0.283748324209512	-0.670291647095915	0.502671890834952	0.854997464433759
AC010173.1	12.0278793261172	-0.267076494352251	0.956036009906387	-0.279358195282207	0.779969949756914	0.950747408042276
AC125611.4	1096.85768201267	-0.251293107069275	0.335295194672162	-0.749468262779547	0.453575020568135	0.831954197119318
PRPH	10.2264110488394	0.0409542150015729	0.800632307443434	0.0511523387462932	0.959204130259472	0.990632548971575
TROAP	16.6700529213773	-0.0668802532410259	0.881458282352144	-0.0758745530900884	0.93951890217848	0.986701546969675
DNAJC22	49.5866598018666	-0.0261418266148615	0.288864693444735	-0.0904985178462557	0.927891071709146	0.985135359204724
SPATS2	167.17253527578	0.279772515953834	0.156340184668891	1.78951122864769	0.07353252076621	0.42854575015398
AC125611.2	8.25691624466118	0.564691494840296	0.529554448967398	1.06635209267227	0.28626450937569	0.72652514051801
KCNH3	550.13501511631	-0.309715541086776	0.34966314710941	-0.885754028261564	0.375750087321106	0.786049043820753
MCRS1	490.512869268991	0.0974335863219453	0.135493299144056	0.719102619372744	0.472077693532514	0.842439118348587
PRPF40B	582.983847349186	-0.575766174745905	0.206820474593103	-2.78389349931946	0.00537106670494964	0.125178624952896
FAM186B	29.5177876593343	0.111850773776794	0.386686960456245	0.289254061333806	0.772386964094784	0.94735100820437
POLR2KP1	5.67101484567735	-0.0172435469456631	0.833368869391509	-0.020691373986952	0.98349185010959	0.996088253906158
AC020612.1	7.59197212034999	-1.19169412068324	0.781122983458316	-1.52561651099699	0.127105397728629	0.539224839677541
FMNL3	567.564167690595	1.22600775873603	0.506754047248931	2.41933491284735	0.0155489168263786	0.209584891456994
TMBIM6	5729.8900390507	-0.188843558730374	0.161207456727625	-1.1714319086954	0.241425212622334	0.686994951624942
NCKAP5L	701.171661257623	-0.511213651677835	0.188898118914828	-2.70629297218324	0.00680389911946763	0.140145154016288
BCDIN3D-AS1	14.4003102846517	0.696692849722714	0.408402709909075	1.70589673579253	0.0880273076306498	0.463954773090521
BCDIN3D	91.3705498567196	-0.630672631888445	0.248019931493701	-2.54283044144967	0.0109958574264248	0.175739416136371
FAIM2	26.3401236300678	-1.8639554069606	0.592642790273504	-3.14515832732967	0.00165996967354317	0.0675284052935782
LINC02395	18.2088435188991	-0.374614349780254	0.753176242892514	-0.497379402650271	0.618921527700219	0.900862979274719
AC025154.2	109.434265946504	-1.1938430114076	0.374998930216446	-3.18359044576081	0.00145460661670332	0.0645961076313427
AC025154.1	15.3639889623157	-2.36384242919723	0.825794428447953	-2.86250711770964	0.00420303820128342	0.109634111044357
AQP5	1748.78341680488	-1.21629251695663	0.362257011636769	-3.35754030394362	0.000786392778118889	0.0480296315459767
AQP6	181.706273595202	-1.15589758912003	0.397678373186013	-2.9066141562075	0.00365363557972279	0.102299266262233
RACGAP1	103.584994244576	-0.109690939694664	0.315187706053309	-0.348017824261557	0.727826797431445	0.933975042207245
ASIC1	450.523543128232	-0.803493006731056	0.311089732093447	-2.58283358092224	0.00979925786918101	0.167569314056563
SMARCD1	485.776522538029	0.0763381320143324	0.133980345810516	0.569771122417426	0.568832944123785	0.882126672141542
GPD1	35.4281944944089	0.0395789213471769	0.300453797155154	0.131730474774923	0.895197480176026	0.977688483546116
COX14	164.436129179873	0.0585791726636976	0.185127662541582	0.31642582129259	0.751679320489511	0.941040004022479
AC074032.1	15.4629286880851	-0.545697318446683	0.444743187135578	-1.22699421650799	0.21982476467187	0.662314987965881
CERS5	267.206921478031	0.200553254162469	0.181217721982336	1.10669779957845	0.268424607057913	0.710274174751499
LIMA1	1183.75098018056	-0.126749410548534	0.184085059751079	-0.688537194272722	0.491114556280532	0.849560012646087
AC008147.2	64.8691275425168	-0.354276780596906	0.303816886265545	-1.16608653637263	0.243579459580573	0.688507032099427
AC008147.3	15.5624448721726	-0.412586902257351	0.561005871248388	-0.735441326735557	0.462070760823533	0.837820674771314
AC008147.4	11.429487495902	-1.49453015816391	0.67587346321807	-2.21125734253262	0.0270180215091735	0.276408741270885
LARP4	607.34567181838	0.199045540902013	0.166857431043666	1.19290785946431	0.232905460821122	0.677101097026246
DIP2B	946.375356413783	0.0818553366429009	0.203472749309763	0.402291397352113	0.687469585011484	0.920854118990539
ATF1	154.986830178137	-0.0483805759147433	0.224956982698162	-0.215065899864324	0.829715939769418	0.963849288274101
METTL7A	2065.61523738727	-0.439617187701016	0.230465304183071	-1.90752004627909	0.0564532776761074	0.383797139965741
SLC11A2	997.318378852231	0.209004208778455	0.193844116596882	1.0782076466788	0.280941100227828	0.721220274563248
LETMD1	377.507106969208	0.142554559226715	0.210027625513756	0.678741945865488	0.497301383555799	0.853204897706259
CSRNP2	536.933968844769	0.275531941720121	0.147420836704764	1.86901626580726	0.0616205514100436	0.399983400670551
TFCP2	380.721526781967	0.233848706802517	0.153243630129574	1.5259929995445	0.127011607919253	0.53913350870336
PHBP19	38.9719402563381	-0.257249865619124	0.348545820059194	-0.738066133099615	0.460474262610154	0.836406322460243
POU6F1	257.144375636712	-0.341507690352053	0.237051857625204	-1.44064549324056	0.149684861027244	0.57436587932619
